reading_id,device_id,timestamp,temperature_celsius,humidity_percent,motion_detected,battery_level_percent,signal_strength_dbm
bd1116ee-f58a-47c7-8ccf-4130255603d4,6b65a6a4-8b81-48f6-b38a-088ca65ed389,2023-04-18 06:42:38,132.84794238072487,34.50000821503993,False,47.0,-49.0
0f8a579c-b6db-4b2c-bb5e-2d657ce71cca,beb79919-3f22-4af8-a3be-d01d43cf2fde,2023-02-28 07:24:18,,51.15435907401312,False,,-82.0
ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2023-02-06 14:09:04,26.003225776583335,45.79760925135023,True,23.0,-71.0
a60da1aa-005b-4f73-9dbe-4a3c88db3692,29a3b2e9-5d65-4441-9588-42dea2bc372f,2023-12-15 06:11:35,20.991271049885942,34.67817583918544,False,60.0,-57.0
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,9132b63e-f162-47e4-a9c3-49e03602f8ac,2023-10-04 00:46:59,19.33203056421947,64.35740060934882,False,48.0,-40.0
67213a70-17d5-4f59-84d5-98f7e14fe093,5304317f-af42-412f-b838-b3268e944239,2023-04-21 09:36:17,21.919171466893477,52.9327137544343,False,27.0,
709b7d97-464c-44af-bd3f-3799a07295e9,5be6128e-18c2-4797-a142-ea7d17be3111,31/07/2023,22.12040226075882,70.0,True,65.0,-63.0
81ee30e4-8a2b-466e-bc9d-c0d0c2d94cc9,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2023-04-27 08:50:23,27.04284220716145,48.66915572079313,,15.0,-71.0
be6127a8-0351-409d-8dc5-fb068d5809b7,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2023-09-13 19:04:54,21.992176685002125,54.23323381515124,False,18.0,-79.0
cd35637c-234b-4e09-9a79-d6868f06c963,371ecd7b-27cd-4130-8722-9389571aa876,07-22-2023,25.904305844600295,,True,17.0,-46.0
66132e69-7418-4109-93d1-bf0f56c438e4,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,2023-06-26 16:01:12,128.42725296243216,45.31339490520202,False,52.0,-53.0
252151f9-5f39-4d2b-9f25-210ea82e2d61,17fc695a-07a0-4a6e-8822-e8f36c031199,2023-05-02 16:18:08,19.558835245549574,318.107329847831,False,27.0,-66.0
7c441fe7-ab42-40a7-874a-493b3ceddf2d,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2023-09-19 00:16:38,23.39725720206332,47.06307474294371,False,71.0,-84.0
65125d2e-24b3-4c8e-9e85-0f8015c2f297,23b8c1e9-3924-46de-beb1-3b9046685257,2023-07-21 17:41:09,23.444915614665998,64.54664291385046,False,30.0,-53.0
cd693dab-eb4b-4c0c-8fdf-60d520a62f9b,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,2023-06-12 16:35:35,,35.91336732241409,False,,-34.0
816bcb9f-7426-4193-8b7e-6b3c87d292a6,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,2023-11-05 07:16:24,22.9900810647474,40.80841341525998,True,69.0,-54.0
5958a499-eeea-463e-a1e8-ac6843e42caf,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2023-11-19 06:20:01,19.010872049146194,51.719208489074454,,66.0,-55.0
f18cccdc-131e-4723-bbcd-f203459ee674,5304317f-af42-412f-b838-b3268e944239,2023-06-18 04:01:34,27.29219187966487,66.05198015209525,False,96.0,-30.0
e8b77f7b-7321-4f6b-8a80-76ece5582e16,405cacec-8774-49a9-b7d2-1e02ff01cf99,2023-03-19 01:27:47,19.9684383677253,46.734633966236714,False,43.0,-73.0
8ac35ac4-5dea-4737-bdab-3441d2c2a960,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2023-09-24 04:45:13,20.46033438079144,59.207545652572385,False,83.0,-78.0
efb56207-ddec-440b-afe3-af13891778e8,beb79919-3f22-4af8-a3be-d01d43cf2fde,2023-06-26 14:36:55,18.693052268236507,65.00660849460031,False,1.0,-53.0
5f65c8ce-bd21-4c11-be9d-61ee18b87245,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,2023-04-10 06:42:28,22.366180403450997,53.78353969352728,False,36.0,-57.0
2bee2fff-8b5f-43fe-b75d-dff45d123e9b,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2023-04-15 02:44:25,15.626121579347805,58.431503725964916,True,96.0,-53.0
1d2c2721-7522-4646-b273-75bf5373bf4d,17fc695a-07a0-4a6e-8822-e8f36c031199,2023-12-07 02:02:45,25.17403170481574,61.72251512984841,False,33.0,-79.0
3a42958b-65c2-480d-9d8f-3007263749ec,23b8c1e9-3924-46de-beb1-3b9046685257,2023-06-11 17:01:48,22.762072275780792,68.54430900516641,False,96.0,-65.0
a1001bc8-9758-425f-9ad8-e2dafe17ddb3,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,2023/02/23,21.51503717192832,,False,35.0,
0df81d2b-260c-437e-b05d-0ef70d9ff83d,98ae4334-6c12-4ce8-ae34-0454cac5b68c,2023-04-28 00:10:19,21.565598415302397,43.95380279482793,False,25.0,-67.0
dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,956269f0-e5d7-4875-adad-d6c795a76d79,03/03/2023,22.94346221710958,,False,99.0,-364.0
f08aba21-01f2-48f5-a553-b5aabdbc34f8,1a2a73ed-562b-4f79-8374-59eef50bea63,2023-09-09 05:26:47,128.77012310795973,43.16733302782173,True,29.0,-46.0
f11afc00-132b-4f36-9940-4d24eced9c30,451b4cf3-6123-4df7-b656-af7229d4beef,2023-07-13 09:42:37,24.073754049142845,37.50703074264854,True,,-51.0
c7332304-4822-4120-84f9-eccd7630a8a7,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2023-08-29 16:32:42,23.50883366774269,60.77192504267789,True,,-70.0
3610901c-2196-43b5-bc21-109bba27bc64,aefcfad8-efc8-4849-b3aa-7efe4458a885,01/09/2023,26.781985954784307,43.69501485753247,True,75.0,-40.0
fb10987f-20ac-4703-ab67-146a77a6e17c,4b0dbb41-8d52-48f1-942c-3fe860e7a113,2023-10-19 04:08:04,20.70756342592679,48.805768392641575,False,10.0,-86.0
3c9b3b84-cb4a-4dc6-8509-6c7855660d8e,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,26/12/2023,,43.89161997721814,False,40.0,-30.0
5eef0d1e-38c5-4f5e-8359-ff43106793b6,5be6128e-18c2-4797-a142-ea7d17be3111,2023-12-16 17:17:23,22.464007966116828,41.421052426570256,False,44.0,
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,5304317f-af42-412f-b838-b3268e944239,2023-06-09 18:49:18,21.326925999403272,,False,96.0,-70.0
076451d3-275d-4459-92d3-6897d6442365,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,2023-04-03 10:02:31,19.142249273338066,69.74373155089296,False,75.0,-54.0
e1ad640c-7463-435e-aafb-9f20783c91eb,24933b83-7577-40a9-a491-f0b2ea1fca65,2023-07-31 15:18:25,18.17185564199186,51.86614826073569,False,86.0,-79.0
51beb80e-b7e6-414c-9c8a-49225005680f,24933b83-7577-40a9-a491-f0b2ea1fca65,2023-04-22 14:19:01,22.73402225543657,53.381403253579315,False,,-64.0
97fe56c5-4c9a-4f24-97b4-c294bd44089d,ab9099a4-35a2-40ae-9af3-05535ec42e08,2023-07-01 19:37:05,17.829146739880567,45.11863719857876,False,92.0,-61.0
16476e3f-1127-4207-8eae-1325ea074d80,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,2023-12-01 12:26:41,19.660527612034716,49.80068438342755,False,63.0,-69.0
396c357b-dd66-4071-8fd7-b1a1bd4f6118,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2023-10-02 06:28:05,25.275845678150496,58.331303283983445,False,6.0,-90.0
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2023-03-25 17:14:39,22.941894001167253,41.02069106619943,False,70.0,-57.0
d4e20134-389a-44fd-80dd-b3862790e92f,972a8469-1641-4f82-8b9d-2434e465e150,2023-12-20 06:29:36,25.12981763952654,70.0,False,32.0,-48.0
92cf6021-1f33-442d-89ac-908746015028,47378190-96da-4dac-b2ff-5d2a386ecbe0,2023-05-04 20:18:50,28.833889002298754,,False,83.0,-77.0
d5de293b-b9a8-47ba-a6dc-e997b2c454a4,aefcfad8-efc8-4849-b3aa-7efe4458a885,2023-04-29 18:39:50,25.153327312145215,65.40566611341313,True,89.0,-314.0
2747b93c-9ae7-4eab-884a-67809136f1f8,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,2023-09-18 20:56:13,24.673473181145184,59.58035268628829,False,53.0,-73.0
248607c2-2059-4d46-a856-0b7427ce46ce,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2023-07-02 14:40:23,17.78330836776561,58.89470946451749,False,29.0,-60.0
333822d1-6691-4664-80c9-937022d6f0a2,1a2a73ed-562b-4f79-8374-59eef50bea63,2023-11-08 20:32:23,18.565368101888996,44.69988695958614,False,92.0,-68.0
84f16d9d-af8f-4cf0-851a-9ec71cdde8ca,5be6128e-18c2-4797-a142-ea7d17be3111,2023-11-15 18:54:33,20.583044837799967,41.45533493732968,False,46.0,-87.0
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,2023-06-20 20:17:05,,51.07979812885043,False,65.0,-61.0
73137fa5-dc1b-4eb1-8506-536c78b3842a,988c24c9-61b1-4d22-a280-1c4510435a10,2023-04-15 21:38:46,24.5654879236847,56.895068283290584,False,43.0,-63.0
1edbbe71-de2a-4ddf-ae24-9b726aa12abd,17fc695a-07a0-4a6e-8822-e8f36c031199,2023-11-30 21:57:14,19.130414847373867,44.528253958562324,False,45.0,-68.0
c2ffd690-a2a6-461a-ace2-7ec9550100bf,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,2023-03-11 21:26:56,28.20194712516626,62.95507582117459,False,66.0,-38.0
f0ede303-aa53-419c-9fa4-bb9f5a856750,4b0dbb41-8d52-48f1-942c-3fe860e7a113,2023-05-25 05:33:37,24.37471078396213,52.83323592535667,False,15.0,-70.0
4c485cfc-9a02-40da-905c-1021157c6813,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2023-12-20 01:47:39,21.126946314962765,42.22094275825435,False,6.0,-62.0
72c573e9-58c5-4875-a56c-0a56f05ff9c3,1a2a73ed-562b-4f79-8374-59eef50bea63,2023-12-22 21:45:48,19.461943309894522,55.105926708043896,False,19.0,-73.0
88c982ec-b3dd-4cfb-accb-6ae1b6d331ca,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,2023-07-10 11:30:49,20.796576473447683,53.386251576366,False,36.0,-90.0
980b6853-0c70-41eb-9f85-c2dd88e44a48,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2023-05-03 01:42:59,20.94408600754627,49.917676354304895,False,50.0,-72.0
907276ea-44c0-4a9a-964a-cb1f39eb038a,371ecd7b-27cd-4130-8722-9389571aa876,2023-05-22 04:25:53,22.38502849290788,70.0,False,61.0,-57.0
8c6d768e-45bc-43ba-af52-d36e8a63b93c,972a8469-1641-4f82-8b9d-2434e465e150,2023-04-17 19:39:31,27.060275222973303,42.97458370448374,False,47.0,-45.0
fe4cefed-6f55-4c9e-9b00-0f9f16e500e5,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,2023-10-29 04:10:53,21.64337512407833,50.93832945385569,False,58.0,-80.0
f387e1bd-2d59-42c6-934a-5a2fa7cf705c,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2023-11-27 01:10:16,28.86489392199061,44.70391800430441,False,35.0,-51.0
66edef30-2fa8-4808-b8f1-6861e3e3e73b,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,2023-11-26 04:47:06,19.15426039086956,49.14757070860541,False,,-51.0
5fcfe711-8258-4678-804a-7761a52368e3,5be6128e-18c2-4797-a142-ea7d17be3111,2023-12-02 04:10:36,21.673553054462932,44.02054535375866,False,34.0,-77.0
3c0a584e-a7cd-43cb-abda-06b220d2b528,7e570ddf-8270-40a8-a369-b584ff5e9ff0,05-06-2023,19.5868139126768,,False,4.0,-65.0
cfa701cd-2631-400b-a6d7-94d30db95301,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,27/03/2023,,50.87625155169964,True,55.0,-55.0
559a8f54-c559-4d0f-abff-c53f0e50f355,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2023-03-27 21:57:26,19.692506310628303,46.64642929454007,False,54.0,-58.0
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,24933b83-7577-40a9-a491-f0b2ea1fca65,2023-07-16 09:04:44,21.703222100212766,40.36500939483948,False,44.0,-51.0
88575117-6155-4667-a112-507c2cfa55b0,956269f0-e5d7-4875-adad-d6c795a76d79,2023-12-22 18:17:22,20.272840888707798,62.17129921156112,False,17.0,-53.0
8d548038-9a26-4279-a25b-74adf519ab52,f143262f-dc5c-4eed-8da0-365bf89897b9,2023-08-22 18:38:01,25.415791030321902,41.59748235381336,False,65.0,
9bd65068-ba8d-4f8c-be05-fcef842c49fa,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2023-01-12 16:16:17,21.210025774155483,38.344706104236884,False,35.0,-70.0
8c52d271-0a16-4e18-a90e-3e894b9c22f4,ff50bde4-3825-47b8-9cab-cc97663f1c97,2023-09-27 01:16:47,29.87961595508814,44.851803376026254,False,74.0,-57.0
5e24296e-b736-4ad9-b9a8-226b5ced7017,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,2023-02-26 12:24:38,,62.5773846750366,False,80.0,-67.0
24c778a5-9b4e-464b-9716-dc2e343ada2a,405cacec-8774-49a9-b7d2-1e02ff01cf99,2023-04-30 08:00:12,26.34838490651694,39.46069152144778,False,41.0,
5b6d6b7c-54b2-4582-b398-1e9e7cb882a0,17fc695a-07a0-4a6e-8822-e8f36c031199,2023-12-10 01:44:15,26.299983759595236,48.99398324843813,True,23.0,-82.0
aacefa98-732e-4280-82fd-617775ffe99a,956269f0-e5d7-4875-adad-d6c795a76d79,2023-06-03 22:44:32,28.09259857766205,42.88941643399508,False,,-79.0
65edcfe3-4f2d-4d3f-90d4-de39161237c9,405cacec-8774-49a9-b7d2-1e02ff01cf99,2023-08-26 04:08:35,21.806821389477303,37.022859753849616,False,36.0,-56.0
aaf91531-0200-41f0-8768-a84fa76afde6,451b4cf3-6123-4df7-b656-af7229d4beef,2023-03-13 18:41:07,25.717625398718276,70.0,False,24.0,-43.0
b636cc4c-5170-4a8a-a00e-0b6064eec4c1,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,2023-01-27 08:35:15,,285.4091431153739,False,4.0,-33.0
372f5f47-999f-4691-b4e4-20bfdb38f306,6b65a6a4-8b81-48f6-b38a-088ca65ed389,2023-05-29 07:46:10,21.438423111539688,56.30665409887673,False,51.0,-82.0
f859396d-c37a-4ab0-85eb-43c898ff805c,aefcfad8-efc8-4849-b3aa-7efe4458a885,2023-04-13 02:45:29,15.90749698421391,44.768562535584735,True,91.0,-72.0
c55fa445-f09e-4302-b525-a4d983f023fd,c241330b-01a9-471f-9e8a-774bcf36d58b,2023-12-23 10:02:57,22.7902647553164,64.16540350993144,True,99.0,-68.0
97867b12-1328-4726-a4f4-34d6d1e91691,47378190-96da-4dac-b2ff-5d2a386ecbe0,2023-09-04 14:08:24,20.822508494822376,,False,78.0,
b7014925-22fb-4906-954e-d52c126aa315,ff50bde4-3825-47b8-9cab-cc97663f1c97,2023-01-15 08:11:50,25.891579858611934,54.30013380023585,False,87.0,-54.0
905c7bdd-74f0-4eae-aa59-43ce836435e3,5304317f-af42-412f-b838-b3268e944239,2023-12-13 22:40:03,16.139738354639476,47.013346094203015,False,90.0,-65.0
01d74256-3860-4ab6-96a4-02f23ae8cc93,ab9099a4-35a2-40ae-9af3-05535ec42e08,2023-12-30 09:43:42,167.70160133235188,55.9317099099803,False,163.0,-76.0
d0be73ee-fd37-4539-a5f2-02f983f02dc7,5304317f-af42-412f-b838-b3268e944239,2023-05-05 13:57:04,23.51698054142826,49.4117359083195,False,1.0,
8b8a7166-09cc-4f05-b45f-44334743968f,5304317f-af42-412f-b838-b3268e944239,2023-03-31 08:26:48,19.24211048777488,42.86200533861302,False,11.0,-73.0
516546ca-5fcf-4219-b1c1-2d4b60d16c16,ff50bde4-3825-47b8-9cab-cc97663f1c97,2023-11-21 18:12:04,20.932755814867473,37.698078833035254,False,,-58.0
704d628f-35a7-48ab-aaed-979fb2ac4768,972a8469-1641-4f82-8b9d-2434e465e150,2023-10-28 07:22:47,24.114634816476773,384.88472027809325,False,37.0,
10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,f143262f-dc5c-4eed-8da0-365bf89897b9,2023-03-02 16:23:48,22.559986458619257,61.10497279091577,False,,-75.0
77e490c7-1d7b-4313-8de2-2f1c56b60afc,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,2023-12-07 09:10:50,18.68535443732315,32.14974160930298,False,82.0,-50.0
236dd176-da1c-46ae-8279-e2ab0bbf6334,956269f0-e5d7-4875-adad-d6c795a76d79,2023-06-06 15:20:58,29.132069178047292,38.16382336803604,False,,-61.0
51a0bd7c-447d-40b8-a49a-3cd986df42bd,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,2023-07-16 12:14:43,22.594767018457734,47.380281451436765,False,37.0,-56.0
7d283421-243f-45fe-bc47-16ad0970d09d,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2023-05-13 00:11:41,23.004691623551082,30.0,False,78.0,-64.0
9cac3d21-a5a8-48af-8efb-d22aec511744,28f49481-a0a0-4dc4-a720-9bdf1c11f735,2023-07-15 22:53:10,25.82533380516868,54.56641527307945,,,-52.0
f9ad97ae-0ea7-41a6-9c5d-fb8d60e12973,956269f0-e5d7-4875-adad-d6c795a76d79,2023-12-27 06:59:48,23.50822623751604,59.989678353166205,False,68.0,-61.0
1f115b76-d92c-4227-aadf-50853fcb7546,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2023-05-12 21:53:49,21.89939623709889,42.500304720273434,False,88.0,-56.0
529b20e0-53bf-4b10-90cc-c1a51b912adc,beb79919-3f22-4af8-a3be-d01d43cf2fde,2023-03-01 11:01:38,18.70010401468017,,False,75.0,-38.0
567b9583-e679-4a4b-b3ce-cf7c90d5e87e,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,2023-11-24 03:01:46,22.17766535461725,46.57035163553256,False,78.0,-70.0
1c3efda4-689b-4fb2-9a31-7fd79a0278a6,9a1de644-815e-46d1-bb8f-aa1837f8a88b,2023-06-19 21:39:57,27.297369722510204,54.985696910042265,False,72.0,-248.0
ce3714af-99b4-4350-af2b-99b4d9acd158,beb79919-3f22-4af8-a3be-d01d43cf2fde,2023-11-28 13:53:12,17.32268662556228,54.96701612242392,True,95.0,-66.0
cd649aff-445f-4de1-8534-17b555c06c8e,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,2023-02-08 23:45:06,25.93069813478584,,True,83.0,-71.0
cb08587d-1963-426d-ae21-8b099afd4015,dc713d96-0c0f-4195-817a-f08a1745d6d8,2023-06-07 10:12:10,26.442224944573812,38.95375025906007,False,90.0,-65.0
e45e2ad0-8eef-45dd-9391-6dcfd6cade2c,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2023-10-07 19:22:49,16.46935003630181,55.38469387254494,False,46.0,
64880945-ad1d-4537-97f3-4368c2efeecb,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2023-04-01 17:12:31,22.323501437605433,62.65198887952949,False,4.0,-67.0
1bc2197e-7df7-4791-a53e-62ba2dae62c0,28f49481-a0a0-4dc4-a720-9bdf1c11f735,2023-11-16 03:43:36,19.64087860990545,,,28.0,-30.0
290c42f8-d30b-4f65-99b3-8619d1fb55b1,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,2023-06-21 19:20:26,22.154435013670565,30.0,False,31.0,-60.0
b09b2a5c-badc-432a-8159-0f538a0f4efb,28f49481-a0a0-4dc4-a720-9bdf1c11f735,2023-08-06 20:25:20,23.102096082866634,67.10775777694387,False,22.0,-62.0
2aa814da-56ec-4e55-aad9-e93dc3d0bde3,759cde66-bacf-43d0-8b1f-9163ce9ff57f,2023-03-22 22:47:18,116.15540849807569,46.0044694400325,False,64.0,-55.0
abf2b369-5d0a-46d3-a592-ee7c683199c6,29a3b2e9-5d65-4441-9588-42dea2bc372f,2023-06-30 14:40:31,24.82067311862044,52.1503581213723,False,19.0,-55.0
dc5cd673-c9ed-46a6-9490-5f79aa4946f4,972a8469-1641-4f82-8b9d-2434e465e150,2023-02-23 12:17:19,24.51305341475331,52.19571356141077,False,62.0,-64.0
0a42be3f-e671-4582-ba9e-8394bb4ccb14,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,2023-07-11 08:28:16,,60.868180300688906,True,11.0,-53.0
15ac37f0-0de9-4283-96d5-aed275d106f2,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,2023-05-31 16:28:23,21.52278332045214,44.986139109227096,False,25.0,-49.0
a72bdddd-511e-4eb8-9040-5c433a6c7da6,451b4cf3-6123-4df7-b656-af7229d4beef,2023-04-28 19:48:49,20.098228972955685,,,,-30.0
97ac6aa8-bb24-48a3-9363-57b66f81cf4f,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,2023-03-04 07:24:18,25.591979424724677,47.758336705090706,True,75.0,-51.0
c227e0f2-0510-4943-be3e-b6f738b595b9,972a8469-1641-4f82-8b9d-2434e465e150,2023-04-21 16:06:13,25.591316356910376,51.00808854259373,False,97.0,-86.0
7464d6f2-11ea-4c00-863e-cbe2a8d99292,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2023-07-03 00:37:38,26.15017047749384,69.38190470777039,False,47.0,-57.0
71594914-b1b6-4ecd-8009-45ce932c3ec9,beb79919-3f22-4af8-a3be-d01d43cf2fde,2023-08-10 16:09:42,25.930084590617483,63.536121095467664,False,85.0,-54.0
27177e59-5548-4613-8f69-ef2dfb2c2c83,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2023-04-08 18:34:21,24.532911305774665,42.67861098029262,False,77.0,-57.0
96fc734d-a003-4d28-8a8f-3653c9af18f8,29a3b2e9-5d65-4441-9588-42dea2bc372f,09-19-2023,20.348454297832586,47.132936781963465,False,,
8e485223-46b9-4991-a14e-b70db380c73a,f143262f-dc5c-4eed-8da0-365bf89897b9,2023-01-19 08:07:43,,33.034174599574065,False,24.0,-50.0
3878becf-60dc-42eb-9413-c85063c4e76d,988c24c9-61b1-4d22-a280-1c4510435a10,2023-02-19 12:23:40,18.614224137998637,218.18784817631803,True,9.0,-61.0
a075e927-5110-4492-b442-7e0b61484bb3,5304317f-af42-412f-b838-b3268e944239,2023-06-19 08:28:46,23.69629129327444,48.74633014002492,False,84.0,-52.0
186b2880-ab54-4a15-a69d-01ff1634725b,ff50bde4-3825-47b8-9cab-cc97663f1c97,2023-04-19 03:48:50,20.173180186192827,30.0,False,23.0,-52.0
8c7e2904-4237-492a-8017-466e85f4c0a2,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2023-06-04 08:59:07,19.54002291682767,55.74164208363852,False,74.0,-78.0
4d980202-3fbc-45e0-9b19-11122d2ae08e,ff50bde4-3825-47b8-9cab-cc97663f1c97,2023-06-07 01:34:18,18.26377318105311,39.01275823218533,True,28.0,-402.0
9175fc63-51f7-4017-b6a5-fabaa3e53892,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,2023-02-14 06:16:49,25.428416070200765,68.64413663859997,True,41.0,-59.0
bf06d520-d88a-417b-a543-38df173d5030,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,2023-11-21 08:07:46,18.984506098582425,258.025038210161,False,54.0,-68.0
2c913a7c-a340-4f08-b341-91b8ed6522b4,405cacec-8774-49a9-b7d2-1e02ff01cf99,2023-08-31 17:53:25,19.753568912729122,50.074371388099145,False,9.0,-77.0
e3f342a8-f030-4fd4-be54-898e8eda6433,9132b63e-f162-47e4-a9c3-49e03602f8ac,2023-03-09 06:01:05,21.46873044146967,46.193093108975894,False,37.0,-40.0
edabddab-7dcc-4026-a7df-30b2356fdc0a,29a3b2e9-5d65-4441-9588-42dea2bc372f,2023-08-01 14:07:52,21.63867148541297,35.067470689684015,False,30.0,-56.0
00fa0eb4-5c5f-48d4-8df4-07b82751ab86,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,2023-10-20 08:13:23,22.625687763462828,58.97721568459425,False,43.0,-51.0
95e7f614-42b4-4281-9f26-946654d1332a,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2023-10-11 12:45:15,131.0268823747494,39.21655207563979,False,341.0,-63.0
e9b87e7a-a078-4a1f-b0d3-b5f768a69e71,29a3b2e9-5d65-4441-9588-42dea2bc372f,2023-05-17 05:17:47,21.06193817203175,70.0,True,49.0,-51.0
9ad2bb72-b04b-4584-b95c-ec2d7bd15655,c241330b-01a9-471f-9e8a-774bcf36d58b,2023-08-03 02:37:52,20.938108180313105,32.13010990189208,False,530.0,-35.0
f53ba020-be2d-48c8-9fe3-f82439d3a9cf,ff50bde4-3825-47b8-9cab-cc97663f1c97,2023-10-22 18:48:09,19.302591865953726,50.715331820409446,False,68.0,-61.0
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,451b4cf3-6123-4df7-b656-af7229d4beef,2023-01-18 15:39:26,19.037509845661376,48.371659604488954,False,61.0,-90.0
64305373-f936-4968-8e44-f2f83de8a4cd,6b65a6a4-8b81-48f6-b38a-088ca65ed389,2023-04-25 22:00:30,22.360510256620326,65.1344497538915,False,85.0,-39.0
