transaction_id,account_id,customer_id,transaction_date,transaction_amount,transaction_type,merchant_category,location_country,is_fraud
152a8638-ab52-400f-8f69-da5b77ec26b2,25230758-d99a-4673-a1fa-1e523a8455e5,9a760ea9-b063-49a0-9393-daad0835075f,2023-03-19,76.23633654397196,Bill Payment,Online Services,USA,False
83748669-c80d-4cfa-b681-a7c48d552caf,ba153066-9088-4e65-bb3c-24e66f21a4c7,8a02711e-02f3-44d0-aeb8-c6eb700affff,2023-10-31,60.96895450394879,Purchase,Online Services,USA,False
2a41c15c-de72-4b9b-b64c-30c7abb24a6a,bb64f988-5f7c-474c-9438-1be58c47e1cc,3ca0cbd6-78e8-4f15-8775-3db0b795e838,2023-07-21,6.113359655539354,Purchase,Online Services,USA,False
21569828-4d2a-4ac5-a6ff-fbf42e88574c,5bb90317-d242-43ab-b007-eee0c7bd7b63,a2a5ef39-c163-4f1b-9f32-f343a562f0a0,2023-02-27,94.23261072477642,Purchase,Utilities,USA,False
0e10eb23-0896-42f7-9fba-07942b94e406,62bd0cc9-b299-4365-a256-73de76d243db,b64e26cf-3c9b-4542-bb1d-23a8d8c823b0,2024-01-08,394.23297648438785,Bill Payment,Groceries,USA,False
e0ba46f3-feb7-4b5e-b5bc-a0caf919db88,c599fa1b-0123-4ab5-9103-755f1a76e83e,e60584a2-08f5-48e7-853b-cc3a4c26fd27,2023-08-26,122.18323898411376,Purchase,Online Services,USA,True
09163c0f-3e87-46a7-bc3f-de521e98acdf,5fbc8473-2136-41f4-8435-aa874d1be4b9,00c818ba-a210-4d25-b92c-5f423f203c22,2023-09-13,38.19139903782078,Purchase,,USA,False
1c4936c7-d85c-4296-8f7f-a027660d8c0e,a1169da6-76a0-41bb-8e6e-8d63a1aca513,98cb3cb4-e2f7-47ea-8cf2-fdf8ec1f5d97,2023-10-03,309.8779934799912,Bill Payment,Online Services,USA,False
21ebe8aa-fc60-4563-a973-0710cf1e5ffa,eece65eb-94a4-4039-8915-f03146d10e56,4d617ffb-d8d3-4c89-810a-9f84cd4ebc4b,2023-04-18,25.53112309208773,Online Transfer,Online Services,USA,False
a3113d38-41eb-438a-b60c-1a0d99de697c,92a47018-eaca-4849-98fa-1fe2fd29f979,52105009-b207-45f2-8e07-b7b4a7905401,2024-02-18,17.193695599912473,Bill Payment,Utilities,USA,False
f2835e38-58e6-4f0b-bfa0-c61e5a8b288c,637a0e52-1f16-4fde-b793-c642e17e7d37,9b4cccb0-8f88-4e63-bce4-858eb5622984,2023-05-18,27.04190235986465,Purchase,Groceries,JPN,False
63846a1f-b8f6-4991-9eff-8c706d385708,fc25c2dc-69c5-4a32-ac93-993b815f1816,066208b6-96dd-4b80-a078-6e8f54909f0a,2023-09-23,166.92291297739538,Purchase,Online Services,,False
7aa927ef-7c8d-40ce-83ed-56e14c68d215,086e94a7-5e89-4d9a-a351-6fb09b7ba733,f48f709c-49a2-4441-8ac4-de854a5b1aff,2024-02-22,69.67860098458954,Purchase,Groceries,USA,False
143e38cb-b1d3-4d17-a16b-410b6de2905d,8fb8a4a3-3b64-4e6d-8584-9668ffd4b196,ef8c485b-c07a-40f2-add4-253b50f0fd0a,2023-03-02,134.58044195995186,Purchase,Groceries,GBR,False
c66c7f79-f1c0-4a84-b95d-5953d0c17441,cba8dd6e-ea54-49f2-b99b-29fc5f5cf4f9,fc1b3217-83eb-4e95-9891-0c365dc57345,2023-05-02,51.74331039569384,Purchase,Retail,USA,False
731a9d05-7e33-4416-92bf-d4d2be104b91,b359c5e9-2803-4b01-92af-706fc6e27d27,d73794d5-4cd3-4406-a0bd-60442e18b22b,2023-11-09,2.4927922265714226,Purchase,Travel,GBR,True
82da33fd-c15b-45f2-bcb0-0cfc55d84fa3,2b4d8b6b-5bc4-4f3f-9ec2-60cebcdd49eb,87935334-fc20-494e-bf7d-a45e35221344,2023-06-07,2.277960242269804,ATM Withdrawal,Utilities,USA,False
33bb72cd-6d93-4d78-9e30-4e9100417c4d,0e122b19-2843-4b02-b569-2fd5d1a583c4,3f46057b-7165-436b-b997-c779c56f05e6,2023-04-19,50.451385873814814,Purchase,Online Services,JPN,False
144247d0-8d37-430a-bd0c-40ff0d427369,e6bb4d53-f888-4fc3-972d-d3ce5683a36a,98343ead-4239-413e-b33f-f435207479d2,2023-08-22,11.234284106374163,Purchase,Groceries,USA,False
025b9d76-fd47-48b3-b733-56c1086f9afd,a08a6208-ebec-4b0a-9513-a64ba67a2cc7,e84dfaa4-4fa6-497e-b96f-52663d77546e,2024-02-25,6.773218366853379,Purchase,Groceries,USA,False
b635592c-bfac-483b-8a04-068ddd87547d,20ce29eb-70c4-47ac-8ec0-8b2f3bbd60ea,ef30681c-e61b-4afc-a282-84df019b2b5d,2023-07-20,38.29722776985016,Online Transfer,Online Services,USA,False
1314e0eb-897a-46e6-bb13-e1366added37,689d9d3b-762f-4c7e-9a34-66056330c4ba,0488a0e8-1028-45b4-b938-ce7ff86e2588,2024-03-30,2.675883536418148,Purchase,Groceries,USA,False
61ace5b8-d359-4650-9467-76aa746aed70,f755cde6-4e2b-4728-a307-b2f25d4033db,e432f23e-1b59-400c-8106-c378969b1bad,2023-10-01,46.63264029435343,Purchase,Travel,GBR,False
b5d981f6-12e6-4372-8719-73b765e887f4,7b71418f-4c7c-4e89-9412-3c717dae6320,83d0bae7-7c2c-4bcf-8770-d18fc9160147,2023-01-19,43.26230326969548,ATM Withdrawal,,USA,False
ba68d886-8ce1-4d40-b8f9-08e5821f6689,85ac0d30-634f-4108-9140-a3244a4581ff,8570b59f-a903-4e67-bc56-8b5324acb722,2023-03-22,29.80526293489922,Online Transfer,Entertainment,GBR,False
2dab3a2d-19b5-4c6d-9e20-1a6fc0e03eae,a91ee2d3-406d-4b60-a6ee-6ade2c7381ab,e729b06f-a5db-4ca3-9630-202155afb783,2023-04-28,2.1735075105270254,Purchase,Groceries,USA,False
74972cb5-7c55-45c1-a620-a54b3c73e325,115ec21b-88b4-4790-b575-4a826ac13bd4,5fdc9844-fdb3-4e45-8e0f-89b95f187c02,2024-01-05,1.022149014249621,Online Transfer,Groceries,AUS,False
a748baa1-d3ff-4272-b3b4-bb797be70b0d,746fd342-4478-4494-8948-90119246bcab,3df5516b-3891-47f7-a809-f986d86af8f9,2023-11-19,52.47087135287318,Purchase,Online Services,CAN,False
a50f3513-aac7-4a9c-93b0-ea0d520a6bce,495f8947-449e-44c0-97c3-6a71ec02884b,13c3fc1b-d77a-40b8-9ae6-befe8f2de908,2023-03-03,22.658339850076572,Purchase,Online Services,,False
c1d82e4e-019d-4ddb-a582-c3b6441f2afa,5fef77a4-1adf-4612-9472-2d8186b96a2a,505739f3-1031-4582-a2d8-84ee5d89378c,2023-03-09,31.36188003651041,Purchase,Groceries,JPN,False
b69d78ca-9336-40f8-b81a-fa8c13f4b596,dd0a7bc4-68c6-45ee-bc9b-ca74cf0cb4d8,652b1328-422f-403e-bc29-c667233089c9,2024-03-07,12.781737768202586,Online Transfer,Travel,,False
6db1e916-8d6a-4a41-9f06-07db225414f6,9aeb79c4-eb80-446c-967b-11adb18256ec,3d3fc0e0-944b-4f07-91e8-44c9b00ecc67,2023-11-21,37.67423989477186,Purchase,Groceries,USA,False
f33bc866-cf3c-46fa-b005-ba8d6c7c9669,84a0c59e-b37d-4da8-a93a-2edc0e8769c0,11186c1a-8540-42b0-aaa8-2f4e4fc4e8cd,2023-03-25,256.00179815620163,Purchase,Utilities,USA,False
9086b495-4070-4929-aa4d-3e3473394e70,b3997b7e-eb74-4d0d-a6c2-325b0d28f5e4,cc1791f8-ac48-4aa4-8ab4-1a8218b8f130,2023-06-19,155.30325236885136,Purchase,Groceries,CAN,False
79861b75-c207-413a-8469-f55d18fdaefc,f3906c60-9268-473d-b951-c5ec2dc95107,bf16e3e9-49b7-4037-8425-dea7c83924d7,2023-02-03,24.012255334811854,Online Transfer,Groceries,GBR,False
00e68083-587e-44be-a9fb-1ff4c7356ba3,5ffb0456-3516-4066-894b-984ffaa26a9e,b52c4358-d4a8-445a-b5d1-d77614c08f6d,06-28-2023,15.208182539647915,Bill Payment,Groceries,USA,False
016866e8-625c-45e7-9478-71fd0c3547d1,7e4e4d70-455b-47a1-879c-6ed500059930,1e26ed31-d9e9-4758-b6b9-04364b46ef33,2023-07-26,13.139062845914998,Purchase,Groceries,GBR,False
6ba64b21-b5ef-4af6-b2c3-12ada5254c00,7f9131c2-d67a-45b3-8e72-f8567d0b4da8,47d1931c-f9f2-49ab-bd77-71f8a948ec66,10/02/2023,56.99204145301022,Purchase,Retail,FRA,False
87f6cc62-b0a0-4d7c-bc4b-1b15df7f6c4a,5842e17a-6fce-4669-a394-eb4d54ede5c3,4051dbda-d617-42cb-aabf-1a086b6de0da,2024-03-09,11.206652575989306,Purchase,Retail,DEU,False
4c4e0560-b27e-4bff-9420-edf3b44d4d25,856b1ec9-cdf5-4043-a88a-e43a1b4d765d,d00dcc4f-a5e6-4ec4-aa36-7425fa41dd2e,2023-04-05,43.45073675104593,Purchase,Travel,GBR,False
fa89bb0c-12f2-431f-b822-b8f52a58349e,b8f39f1a-5655-44cf-9fb0-aef2e1710e4d,abd13f1a-3d20-4440-80cf-a44d1b7db566,2023-11-23,1.0,Purchase,Entertainment,GBR,False
de727157-5c77-42cf-a3c9-9529a14a12bf,32d9982a-3a97-4750-b95c-720c688e772c,26ab406f-9927-485c-b9bc-ae35eeba719d,2023-07-27,51.05275023861208,Purchase,Groceries,CAN,False
ecca208c-331f-45b3-81e4-96b4065a1762,3975ddc5-2130-4a3f-8990-18a33ff3a8e4,9f9dda0d-425b-4476-a9ca-723755d145d2,2024-03-10,8.866733334744653,Purchase,Travel,AUS,False
554667bb-ab0f-4cfa-9d75-8032912e0c78,a3e910bf-a0c9-4f46-8332-a324e8b9af63,c478f6f1-b88e-4318-816d-83edad81f8bd,2024-01-20,8.37496945982523,Purchase,Online Services,JPN,False
af0cb11e-821d-46dd-918b-20f0e5a60020,893ba2ae-c5d0-412d-8b1d-b296dfc81033,3e372c8d-8a13-4d8d-9292-4079dfee84b1,2024-02-01,12.914704104550793,Purchase,Groceries,USA,False
47fc7a48-40b4-4698-9bcf-f618951959ea,8bcd7eb4-0552-4111-a428-f9e0a8677ad1,19b627b5-4c2b-4a96-a86c-1d888d67e82c,2023-05-11,9.215655502918002,Online Transfer,Online Services,FRA,False
a5853fc5-99c4-4375-85a3-197ae11189d5,8bb2d4e3-8143-46e8-922d-4ad9ccb8e56f,11269f9e-03c0-4a01-8e98-6e40723182d4,2023-01-15,8.279706065866394,Online Transfer,Travel,DEU,False
8b463057-788a-477b-8244-89e9f9f86f58,08731942-0c6e-403f-95ab-3fd6b7249d79,d0ef0cd4-5e6e-4398-8ff1-b675e6fb976b,2023-11-22,2.5618594455870785,Purchase,Online Services,CAN,False
603a8090-df89-4abd-8ed3-fa89bdd1018b,11701ddc-95ea-4edc-abbb-62c5780ae0ac,df223246-e6fb-41d3-bba2-6c214264e318,2024-01-24,51.98172848611273,Purchase,Retail,JPN,False
f63163ea-afb1-4e6b-9807-7c351ffc8cd0,edca1574-8411-466d-8351-47f7eef3dd4e,b371d64d-fe87-417b-8376-bff9dd3a0936,2024-03-08,180.334976540005,Bill Payment,Online Services,USA,False
5fe7890e-193d-487d-ba1b-241f462dc7ce,00b07a66-7909-45e4-923d-f9907decf519,b8d49cf2-1c9d-4bd3-8aa7-8357c0ea7a67,2023-06-17,31.901197017406762,Bill Payment,Online Services,USA,False
922b6cc2-142f-489d-9da5-0aa7a27bb807,e58e1370-2078-4fea-9793-a319b0a6b1c9,e8956041-1e71-4fa9-b815-c7df0f2c01b7,2024-02-23,36.65825490050649,ATM Withdrawal,Groceries,AUS,False
f61e374d-9ee2-4f9b-aa52-10459d6b86b9,b3093956-8333-4fe8-8c89-cc833b8abb2d,95c7d0c2-6405-4dd8-9f1d-5ae0d3016d19,2023-01-09,22.526367237879484,Purchase,Retail,,True
97ab53de-e911-4990-ab80-ffb7d7563983,577b5aaf-464a-467c-9c4b-bec18075f90e,61208478-6f18-4134-b618-5aee62ccf3b9,2023-12-20,12.612884628867672,ATM Withdrawal,Groceries,DEU,False
b2dde524-0522-4969-8ab1-0635102478ac,3f2022c9-8f79-4136-8598-7f48967d1c4d,9c595e03-4d2d-4557-8e06-a41671219097,2023-12-28,231.41172507912566,Online Transfer,Retail,USA,False
675bb586-f70e-4b43-a66e-a696322f04e6,22845732-f287-470e-b7d9-cd26fa308311,c161b06c-1397-4542-9e65-3990fecd0ded,2023-01-29,18.583647505291513,Purchase,Online Services,USA,False
f554123a-4bc1-4c6d-9266-af3f9807a077,5646d9a9-2fad-4436-ad3d-1ee8ac965dc7,52961fb3-4d40-4b28-9628-ddcd19dd3e8c,2023-08-16,31.205814846857276,ATM Withdrawal,Entertainment,AUS,False
d8058b9a-0752-43d7-b4b9-150b3c56fd6b,a5e46132-4e66-4424-b4d8-a6c397aecc61,b5d9ad36-5287-464d-a30a-6658b1be6df2,2023-09-24,12.464874105116511,Online Transfer,Online Services,,False
7173388b-6993-4b54-88fb-f6f0fa8fa177,677c8f55-0321-4d27-b238-9612be3842e3,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,2023-04-13,14.128248945397308,ATM Withdrawal,Entertainment,USA,False
26127629-dced-469a-91b8-d395d3d04ebf,034a0aab-71a5-49e3-bebc-7049d67e7010,78e00f78-2cda-40b2-bd43-c4fedfe91357,2023-06-02,32.483523479993046,Purchase,Online Services,USA,False
44926202-4eb8-4913-ae6f-31e936e74f20,d9fcd8b5-450b-405b-9b41-618688aae39a,3eaf5f08-28c5-41e3-a8ac-4518eb8f54d8,2023-04-21,44.324359310685125,Purchase,Travel,GBR,False
e303f451-ae36-42de-a913-a92ba410aa1a,8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,e7354db2-5ce4-424b-b35b-9f78f55f2e80,2024-03-01,90.22333803306057,Purchase,Entertainment,DEU,False
4806069b-6a17-4cce-bb3a-41990d94a569,d4169bcc-392d-47cc-b7c0-b19af9890d55,932df381-39f6-449b-88fb-95d1736d8da9,2024-03-08,12.977136886747848,Purchase,Retail,CAN,False
ca6de99b-f4f3-415e-b3e4-314571e77582,51fd6049-1b85-4443-a875-cb17b196a18e,3781d306-d5e0-4664-a4db-04c8a8174c85,2023-08-18,20.12488300079339,Purchase,Utilities,DEU,False
bf55b865-9829-4d71-be7e-a016a1d3e422,9d796635-b304-44db-9977-dcb11e13765b,b907e44b-0e4c-4983-82ff-51e0e21d4d53,2023-08-20,30.1490641060048,Bill Payment,Retail,CAN,False
0545be30-3684-4352-9461-62dfa27b4e40,d6b15981-6b84-46fb-b591-2faf2a6e5a4c,1b37ef19-b3bc-412f-9fb7-474e85a0d089,2023/10/18,12.98978490529599,Purchase,Online Services,USA,False
954134c7-68c3-4600-b173-e3150fc44567,7cedcd0c-37c9-4360-a917-e2e29bda79cc,1ccc33c1-7e34-4f69-b52f-bd7e7c360908,2023-04-11,1.8359750023753187,Bill Payment,Travel,USA,False
77c23725-5132-4306-bc24-7acbe9659f05,830bed4f-c566-42fa-8422-0efc9d435023,7146a1c1-cd04-4f6c-a391-26040519ae36,2023-02-18,43.27318737177639,Purchase,Retail,USA,False
628474b8-e0e9-42dc-8cd5-bcca3cedbfa5,c6ee1f6a-02d6-4d31-9c28-bbd8d7d6eda6,0acc09da-0ada-434b-ba8b-a3cf39bbab8a,2023-03-22,396.3164927689559,Purchase,Retail,DEU,False
eb4cab78-a105-4ecf-9d94-1a947163985d,1b4b41ec-713d-454e-92ea-1618e28d3518,03aa96d2-2ea2-4aec-bac2-84dd32a95261,2023-03-15,190.44618230204782,Purchase,Entertainment,DEU,False
7fec539b-8daa-436a-971a-e8f790f27f1b,dce72ef0-b7c3-4f86-a663-6a68f43006a3,b443cda3-4b80-48c6-8e31-66c3541acd27,2024-01-22,29.847885907175964,ATM Withdrawal,Entertainment,CAN,False
28d29c08-e987-48de-953a-2a303d23825d,ef8186dd-f340-4217-95b5-8085df98c494,51683612-2bb6-4a4e-8c47-5261e585a0a5,2023-05-09,164.0328930229828,Purchase,Travel,USA,False
7bedf69f-0514-4483-ae94-712573e285f6,d4c9a846-2d87-4345-bb50-962c4cb5f9bc,677a72f6-6e0c-42e9-b817-9896c6b98ce2,2023-01-15,6.528845090684959,Online Transfer,Travel,USA,False
fe5b49af-7e8d-48d4-b5f9-b098b6c5e1f8,79c688b6-a442-4d1b-838b-0cba646aed9f,f61b2bfd-6c7b-4a77-b3de-6bc2899bef4b,2024-03-16,3.3316829365732663,Bill Payment,Groceries,USA,False
0bfeb31f-b7ea-4ce0-930c-7a15afa471a6,0dbc48fe-3c2a-4c9e-83b5-d89646c9b428,57988711-e602-4d06-b441-a695ece321fd,2023-04-20,49.6768856374498,Purchase,,USA,False
6bdef411-8f3f-4e1d-8125-80797b67e19e,e341d3fc-f14e-40fe-9843-64f5478c91ac,03908f5a-7312-4621-b992-ce54c2cfa589,2023-01-03,146.03906834531293,Purchase,Groceries,USA,False
c08a304d-dcd7-47e0-aa75-a79600443b23,499cc7c2-719c-472d-b0b7-8695721cc013,50326fe6-1de9-4c72-82a9-f7e5244cb9a8,2023-04-16,4.80816848397496,Purchase,Groceries,USA,False
e1821eaa-6b83-40c6-858d-1bc5c4b365f9,fb8b161e-a869-459e-a3ee-5bf60b8f6f57,412817eb-2246-49cd-acec-df821903f9b3,2023-11-12,23.06520296163395,ATM Withdrawal,Online Services,DEU,False
30f59193-a7a7-4a6f-8608-a407a4881e04,50b1d09f-39b9-4307-8643-75ed20f091a1,59bdfac9-0d99-4ab9-9fc0-ccce4ba08508,2023-01-14,172.7661764358082,Purchase,Utilities,USA,False
4743eace-ebc3-4609-b030-5c140feeb142,b2e13d23-41c9-42f2-94ae-d155212075d1,6f2aec8a-53c9-4acb-bf71-e1ae3f24ba6a,2023-06-03,4.839408927010566,Purchase,Groceries,GBR,False
